2022-11-02 04:20:55.282420 :  peak value:  13.737599999999999  dif:  12.1627
2022-11-02 04:21:57.252518 :  peak value:  2.5639  dif:  1.1775
2022-11-02 04:22:36.279074 :  peak value:  9.1297  dif:  7.8289
2022-11-02 04:23:38.308902 :  peak value:  2.3121  dif:  1.0110999999999999
2022-11-02 04:24:15.795395 :  peak value:  9.7417  dif:  8.497
2022-11-02 04:24:56.341494 :  peak value:  3.196  dif:  1.8721
2022-11-02 04:25:03.263177 :  peak value:  3.3185  dif:  1.6667999999999998
2022-11-02 04:25:24.306551 :  peak value:  7.417400000000001  dif:  6.042000000000001
2022-11-02 04:25:37.328460 :  peak value:  2.9773  dif:  1.2996
2022-11-02 04:26:52.280666 :  peak value:  2.2337  dif:  0.9893999999999998
2022-11-02 04:27:10.323962 :  peak value:  2.0267  dif:  0.7424
2022-11-02 04:27:34.827784 :  peak value:  6.6274999999999995  dif:  5.377
2022-11-02 04:27:35.267685 :  peak value:  16.5958  dif:  9.9616
2022-11-02 04:27:52.309968 :  peak value:  3.6032  dif:  1.8623
2022-11-02 04:28:30.296635 :  peak value:  13.791500000000001  dif:  12.450400000000002
2022-11-02 04:29:43.308436 :  peak value:  2.4389999999999996  dif:  1.1532999999999995
2022-11-02 04:30:36.317115 :  peak value:  4.7161  dif:  3.4909
2022-11-02 04:33:03.761463 :  peak value:  1.9713999999999998  dif:  0.8453999999999999
2022-11-02 04:34:12.812156 :  peak value:  1.8744  dif:  0.7517000000000003
2022-11-02 04:35:05.801465 :  peak value:  2.4886  dif:  1.3867
2022-11-02 04:42:16.771268 :  peak value:  1.733  dif:  0.7009000000000001
2022-11-02 04:42:29.833405 :  peak value:  2.9541999999999997  dif:  1.8543999999999996
2022-11-02 04:43:02.778893 :  peak value:  2.2499000000000002  dif:  1.1589000000000003
2022-11-02 04:45:54.846742 :  peak value:  3.2316999999999996  dif:  2.2155999999999993
2022-11-02 04:49:24.860719 :  peak value:  4.6091  dif:  3.588
2022-11-02 04:49:47.344785 :  peak value:  11.924199999999999  dif:  10.813199999999998
2022-11-02 04:54:26.330214 :  peak value:  2.8522  dif:  1.8429999999999997
2022-11-02 04:54:42.792695 :  peak value:  33.5173  dif:  32.4077
2022-11-02 04:55:25.320287 :  peak value:  4.089099999999999  dif:  2.8045999999999993
2022-11-02 04:56:11.327432 :  peak value:  2.8929  dif:  1.6796
2022-11-02 04:56:51.814165 :  peak value:  1.8846  dif:  0.7183000000000002
2022-11-02 04:56:58.335277 :  peak value:  2.7822999999999998  dif:  1.4748999999999997
2022-11-02 05:02:05.325272 :  peak value:  3.6776000000000004  dif:  2.6513000000000004
2022-11-02 05:02:55.873434 :  peak value:  2.5956  dif:  1.5421000000000002
2022-11-02 05:02:57.333520 :  peak value:  4.0775999999999994  dif:  1.9211999999999994
2022-11-02 05:03:49.342105 :  peak value:  2.7910999999999997  dif:  1.7136999999999996
2022-11-02 05:05:33.359656 :  peak value:  1.8351  dif:  0.7755999999999998
2022-11-02 05:05:48.901772 :  peak value:  1.9178  dif:  0.8031999999999999
2022-11-02 05:06:09.865643 :  peak value:  1.7585  dif:  0.6460999999999999
2022-11-02 05:08:12.425348 :  peak value:  3.0884  dif:  2.0671
2022-11-02 05:09:02.373208 :  peak value:  2.0096  dif:  0.9567999999999999
2022-11-02 05:11:28.317168 :  peak value:  1.8142999999999998  dif:  0.7908
2022-11-02 05:11:34.358151 :  peak value:  1.7845  dif:  0.5622
2022-11-02 05:16:34.207069 :  peak value:  1.7042000000000002  dif:  0.7131000000000002
2022-11-02 05:22:51.188658 :  peak value:  2.057  dif:  1.0917
2022-11-02 05:23:30.236377 :  peak value:  2.5  dif:  1.5091999999999999
2022-11-02 05:23:33.215841 :  peak value:  26.7479  dif:  25.072300000000002
2022-11-02 05:23:49.718831 :  peak value:  2.48  dif:  0.7541
2022-11-02 05:24:51.708849 :  peak value:  2.1986  dif:  1.0406999999999997
2022-11-02 05:30:06.760273 :  peak value:  1.8867999999999998  dif:  0.8835999999999999
2022-11-02 05:33:31.213397 :  peak value:  8.730400000000001  dif:  7.7482000000000015
2022-11-02 05:33:35.634954 :  peak value:  3.766  dif:  0.7887
2022-11-02 05:36:04.218852 :  peak value:  16.4542  dif:  15.4627
2022-11-02 05:36:45.724798 :  peak value:  3.0694  dif:  1.9109999999999998
2022-11-02 05:38:07.238278 :  peak value:  8.2678  dif:  7.2143
2022-11-02 05:38:31.222066 :  peak value:  5.0264999999999995  dif:  3.7781999999999996
2022-11-02 05:39:03.727501 :  peak value:  2.6216  dif:  1.4331
2022-11-02 05:39:30.712328 :  peak value:  2.0976  dif:  0.9281999999999999
2022-11-02 05:40:14.759013 :  peak value:  1.7975999999999999  dif:  0.6656
2022-11-02 05:43:19.248826 :  peak value:  2.0759  dif:  1.0440999999999998
2022-11-02 05:44:00.755712 :  peak value:  2.9048  dif:  1.8629999999999998
2022-11-02 05:46:29.740378 :  peak value:  1.7659  dif:  0.7584
2022-11-02 05:47:15.808500 :  peak value:  1.8946999999999998  dif:  0.8549999999999998
2022-11-02 05:47:20.288501 :  peak value:  8.6085  dif:  7.318199999999999
2022-11-02 05:47:31.310009 :  peak value:  6.383800000000001  dif:  4.758800000000001
2022-11-02 05:47:35.233211 :  peak value:  3.7533999999999996  dif:  0.8263999999999996
2022-11-02 05:47:46.332547 :  peak value:  38.7892  dif:  37.217800000000004
2022-11-02 05:49:00.844995 :  peak value:  6.0825  dif:  4.7631
2022-11-02 05:49:06.245972 :  peak value:  4.2324  dif:  1.7014000000000005
2022-11-02 05:52:17.336766 :  peak value:  2.1239999999999997  dif:  1.0346999999999997
2022-11-02 05:57:15.885399 :  peak value:  2.8476  dif:  1.8185999999999998
2022-11-02 05:57:17.905046 :  peak value:  23.904  dif:  21.8262
2022-11-02 05:58:22.876264 :  peak value:  9.5512  dif:  8.3904
2022-11-02 06:02:18.854848 :  peak value:  6.0503  dif:  5.0032
2022-11-02 06:04:53.880022 :  peak value:  61.973299999999995  dif:  60.94409999999999
2022-11-02 06:06:09.892356 :  peak value:  3.4791999999999996  dif:  2.2352
2022-11-02 06:08:39.416489 :  peak value:  2.4303999999999997  dif:  1.3539999999999999
2022-11-02 06:13:59.928325 :  peak value:  1.8731999999999998  dif:  0.8413999999999997
2022-11-02 06:14:07.029217 :  peak value:  3.0477  dif:  1.859
2022-11-02 06:14:43.955850 :  peak value:  24.452399999999997  dif:  23.393599999999996
2022-11-02 06:15:23.461805 :  peak value:  2.7616  dif:  1.4587
2022-11-02 06:15:57.967885 :  peak value:  6.6649  dif:  5.4626
2022-11-02 06:22:15.488578 :  peak value:  44.7054  dif:  43.7129
2022-11-02 06:22:25.470329 :  peak value:  5.516  dif:  1.6949
2022-11-02 06:23:43.943367 :  peak value:  3.2969999999999997  dif:  2.0450999999999997
2022-11-02 06:23:58.465327 :  peak value:  2.8114  dif:  1.4682
2022-11-02 06:24:41.452725 :  peak value:  13.162099999999999  dif:  11.9727
2022-11-02 06:25:36.421778 :  peak value:  22.9206  dif:  21.7097
2022-11-02 06:28:11.846440 :  peak value:  2.078  dif:  0.9307999999999998
2022-11-02 06:30:31.349468 :  peak value:  1.8661  dif:  0.7875000000000001
2022-11-02 06:32:41.890654 :  peak value:  2.7584999999999997  dif:  1.7220999999999997
2022-11-02 06:35:49.824671 :  peak value:  2.1612  dif:  1.1134000000000002
2022-11-02 06:36:19.366081 :  peak value:  10.6663  dif:  9.6171
2022-11-02 06:36:19.706215 :  peak value:  13.436699999999998  dif:  2.7986999999999984
2022-11-02 06:37:46.880942 :  peak value:  4.6558  dif:  3.5482
2022-11-02 06:38:38.328438 :  peak value:  2.4998  dif:  1.3893
2022-11-02 06:39:18.835671 :  peak value:  1.7423  dif:  0.5989
2022-11-02 06:45:15.753430 :  peak value:  7.718800000000001  dif:  6.728000000000001
2022-11-02 06:46:56.823347 :  peak value:  3.1697  dif:  2.1219
2022-11-02 06:46:57.170030 :  peak value:  10.6921  dif:  7.5388
2022-11-02 06:46:59.837135 :  peak value:  38.9189  dif:  33.3638
2022-11-02 06:49:57.639331 :  peak value:  1.7769  dif:  0.6680999999999999
2022-11-02 06:51:53.198308 :  peak value:  3.2432000000000003  dif:  2.1909
2022-11-02 07:02:52.046556 :  peak value:  3.2923  dif:  2.3058
2022-11-02 07:04:04.558438 :  peak value:  2.3287999999999998  dif:  1.3174999999999997
2022-11-02 07:04:39.623792 :  peak value:  2.1493  dif:  1.1087000000000002
2022-11-02 07:08:20.180225 :  peak value:  11.7456  dif:  10.780999999999999
2022-11-02 07:08:34.722469 :  peak value:  2.628  dif:  1.1842000000000001
2022-11-02 07:08:59.726894 :  peak value:  12.4843  dif:  11.3242
2022-11-02 07:09:16.729571 :  peak value:  3.2811  dif:  1.7337999999999998
2022-11-02 07:12:13.738099 :  peak value:  2.5532  dif:  1.4966
2022-11-02 07:13:10.207653 :  peak value:  4.4596  dif:  3.4228
2022-11-02 07:13:45.712949 :  peak value:  4.1556  dif:  3.0748999999999995
2022-11-02 07:17:35.270828 :  peak value:  2.3171  dif:  1.3017
2022-11-02 07:18:30.819785 :  peak value:  5.355300000000001  dif:  4.351400000000001
2022-11-02 07:18:31.224507 :  peak value:  8.418000000000001  dif:  3.0634000000000006
2022-11-02 07:19:00.304790 :  peak value:  9.5992  dif:  8.434099999999999
2022-11-02 07:19:35.810413 :  peak value:  22.2568  dif:  21.0752
2022-11-02 07:19:44.272099 :  peak value:  5.0710999999999995  dif:  2.1368999999999994
2022-11-02 07:23:56.292461 :  peak value:  1.6566999999999998  dif:  0.6093999999999999
2022-11-02 07:24:19.837311 :  peak value:  2.5072  dif:  1.4394
2022-11-02 07:25:02.343748 :  peak value:  1.8228999999999997  dif:  0.7259999999999998
2022-11-02 07:26:55.782431 :  peak value:  1.6344999999999998  dif:  0.6119999999999999
2022-11-02 07:28:24.776597 :  peak value:  1.7883  dif:  0.7543
2022-11-02 07:30:06.353109 :  peak value:  2.6186999999999996  dif:  1.6187999999999998
2022-11-02 07:30:46.819777 :  peak value:  1.8041  dif:  0.7708000000000002
2022-11-02 07:33:33.887998 :  peak value:  5.3386000000000005  dif:  4.3578
2022-11-02 07:35:25.945285 :  peak value:  22.939899999999998  dif:  21.9589
2022-11-02 07:36:17.453836 :  peak value:  2.9461  dif:  1.7278
2022-11-02 07:37:50.429146 :  peak value:  2.2404  dif:  1.1466000000000003
2022-11-02 07:40:41.416769 :  peak value:  1.7711999999999999  dif:  0.7469999999999999
2022-11-02 07:41:36.926273 :  peak value:  1.6078  dif:  0.5873999999999999
2022-11-02 07:44:51.437915 :  peak value:  1.6424  dif:  0.6480000000000001
2022-11-02 07:45:00.459368 :  peak value:  1.7794999999999999  dif:  0.6746999999999999
2022-11-02 07:47:11.460448 :  peak value:  2.2382  dif:  1.2383000000000002
2022-11-02 07:47:14.481076 :  peak value:  7.6715  dif:  6.0801
2022-11-02 07:51:17.960948 :  peak value:  2.5639  dif:  1.5774
2022-11-02 07:51:41.447016 :  peak value:  1.6775000000000002  dif:  0.6116000000000001
2022-11-02 07:52:54.916670 :  peak value:  1.9730999999999999  dif:  0.9591999999999998
2022-11-02 07:53:01.957597 :  peak value:  5.7792  dif:  4.6069
2022-11-02 07:53:02.417905 :  peak value:  29.252  dif:  23.4885
2022-11-02 07:55:10.919436 :  peak value:  1.8286  dif:  0.7407000000000001
2022-11-02 07:55:23.440740 :  peak value:  1.991  dif:  0.8288
2022-11-02 07:56:16.470613 :  peak value:  2.2547  dif:  1.1680000000000001
2022-11-02 07:57:08.458365 :  peak value:  2.0039000000000002  dif:  0.9396000000000002
2022-11-02 07:57:13.458945 :  peak value:  2.1126  dif:  0.788
2022-11-02 07:58:18.449795 :  peak value:  39.9799  dif:  38.9395
2022-11-02 07:58:28.431671 :  peak value:  4.348  dif:  1.1005000000000003
2022-11-02 07:59:10.438620 :  peak value:  2.4108  dif:  1.0788
2022-11-02 08:01:36.362108 :  peak value:  3.6944999999999997  dif:  2.6144999999999996
2022-11-02 08:01:50.304546 :  peak value:  2.119  dif:  0.8662000000000003
2022-11-02 08:01:52.364870 :  peak value:  3.0915  dif:  1.3005
2022-11-02 08:08:25.288781 :  peak value:  7.8032  dif:  6.821400000000001
2022-11-02 08:08:50.313143 :  peak value:  3.5603000000000002  dif:  2.4062
2022-11-02 08:09:12.296976 :  peak value:  3.7169  dif:  2.5618
2022-11-02 08:09:29.359624 :  peak value:  4.4372  dif:  3.2188999999999997
2022-11-02 08:09:30.279970 :  peak value:  9.7343  dif:  5.7261
2022-11-02 08:09:46.302428 :  peak value:  2.6788  dif:  1.1215
2022-11-02 08:10:36.850457 :  peak value:  15.4566  dif:  14.2987
2022-11-02 08:11:24.798961 :  peak value:  9.121799999999999  dif:  7.891399999999999
2022-11-02 08:15:17.216085 :  peak value:  8.2275  dif:  7.211399999999999
2022-11-02 08:15:39.240007 :  peak value:  4.172  dif:  2.9733
2022-11-02 08:16:02.223684 :  peak value:  2.8164000000000002  dif:  1.5962000000000003
2022-11-02 08:16:35.213541 :  peak value:  3.53  dif:  2.3651
2022-11-02 08:17:37.199197 :  peak value:  1.9743  dif:  0.8453999999999999
